"company_id","ticker","exchange","name","universe_type","priority","status","last_updated_at","last_source_refresh_at","latest_annual_source_id","latest_quarterly_source_id","data_depth","relationship_depth","next_action","notes"
"TWSE_3661","3661","TWSE","世芯-KY","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3661_annual_report_index","source_mops_twse_3661_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 45 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2615","2615","TWSE","萬海","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2615_annual_report_index","source_mops_twse_2615_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 46 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1101","1101","TWSE","台泥","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1101_annual_report_index","source_mops_twse_1101_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 47 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2912","2912","TWSE","統一超","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2912_annual_report_index","source_mops_twse_2912_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 48 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2395","2395","TWSE","研華","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2395_annual_report_index","source_mops_twse_2395_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 49 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2327","2327","TWSE","國巨","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2327_annual_report_index","source_mops_twse_2327_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 50 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2618","2618","TWSE","長榮航","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2618_annual_report_index","source_mops_twse_2618_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 51 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1590","1590","TWSE","亞德客-KY","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1590_annual_report_index","source_mops_twse_1590_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 52 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2059","2059","TWSE","川湖","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2059_annual_report_index","source_mops_twse_2059_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 53 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2356","2356","TWSE","英業達","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2356_annual_report_index","source_mops_twse_2356_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 54 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2377","2377","TWSE","微星","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2377_annual_report_index","source_mops_twse_2377_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 55 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2376","2376","TWSE","技嘉","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2376_annual_report_index","source_mops_twse_2376_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 56 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1519","1519","TWSE","華城","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1519_annual_report_index","source_mops_twse_1519_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 57 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2449","2449","TWSE","京元電子","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2449_annual_report_index","source_mops_twse_2449_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 58 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_6239","6239","TWSE","力成","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_6239_annual_report_index","source_mops_twse_6239_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 59 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3443","3443","TWSE","創意","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3443_annual_report_index","source_mops_twse_3443_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 60 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TPEX_8299","8299","TPEX","群聯","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_tpex_8299_annual_report_index","source_mops_tpex_8299_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 61 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_5269","5269","TWSE","祥碩","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_5269_annual_report_index","source_mops_twse_5269_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 62 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TPEX_5274","5274","TPEX","信驊","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_tpex_5274_annual_report_index","source_mops_tpex_5274_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 63 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TPEX_3529","3529","TPEX","力旺","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_tpex_3529_annual_report_index","source_mops_tpex_3529_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 64 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2610","2610","TWSE","華航","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2610_annual_report_index","source_mops_twse_2610_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 65 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1476","1476","TWSE","儒鴻","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1476_annual_report_index","source_mops_twse_1476_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 66 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_9910","9910","TWSE","豐泰","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_9910_annual_report_index","source_mops_twse_9910_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 67 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1513","1513","TWSE","中興電","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1513_annual_report_index","source_mops_twse_1513_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 68 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3533","3533","TWSE","嘉澤","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3533_annual_report_index","source_mops_twse_3533_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 69 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3653","3653","TWSE","健策","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3653_annual_report_index","source_mops_twse_3653_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 70 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_6415","6415","TWSE","矽力-KY","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_6415_annual_report_index","source_mops_twse_6415_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 71 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_8046","8046","TWSE","南電","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_8046_annual_report_index","source_mops_twse_8046_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 72 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3324","3324","TWSE","雙鴻","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3324_annual_report_index","source_mops_twse_3324_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 73 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2368","2368","TWSE","金像電","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2368_annual_report_index","source_mops_twse_2368_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 74 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3044","3044","TWSE","健鼎","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3044_annual_report_index","source_mops_twse_3044_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 75 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3665","3665","TWSE","貿聯-KY","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3665_annual_report_index","source_mops_twse_3665_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 76 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3023","3023","TWSE","信邦","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3023_annual_report_index","source_mops_twse_3023_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 77 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_9921","9921","TWSE","巨大","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_9921_annual_report_index","source_mops_twse_9921_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 78 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2344","2344","TWSE","華邦電","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2344_annual_report_index","source_mops_twse_2344_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 79 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2408","2408","TWSE","南亞科","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2408_annual_report_index","source_mops_twse_2408_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 80 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TPEX_5347","5347","TPEX","世界先進","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_tpex_5347_annual_report_index","source_mops_tpex_5347_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 81 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_6770","6770","TWSE","力積電","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_6770_annual_report_index","source_mops_twse_6770_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 82 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2409","2409","TWSE","友達","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2409_annual_report_index","source_mops_twse_2409_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 83 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3481","3481","TWSE","群創","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3481_annual_report_index","source_mops_twse_3481_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 84 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_3532","3532","TWSE","台勝科","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_3532_annual_report_index","source_mops_twse_3532_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 85 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TPEX_6274","6274","TPEX","台燿","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_tpex_6274_annual_report_index","source_mops_tpex_6274_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 86 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2105","2105","TWSE","正新","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2105_annual_report_index","source_mops_twse_2105_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 87 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2353","2353","TWSE","宏碁","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2353_annual_report_index","source_mops_twse_2353_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 88 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2324","2324","TWSE","仁寶","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2324_annual_report_index","source_mops_twse_2324_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 89 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1504","1504","TWSE","東元","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1504_annual_report_index","source_mops_twse_1504_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 90 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1605","1605","TWSE","華新","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1605_annual_report_index","source_mops_twse_1605_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 91 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2049","2049","TWSE","上銀","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2049_annual_report_index","source_mops_twse_2049_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 92 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_1402","1402","TWSE","遠東新","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_1402_annual_report_index","source_mops_twse_1402_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 93 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_9904","9904","TWSE","寶成","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_9904_annual_report_index","source_mops_twse_9904_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 94 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_8454","8454","TWSE","富邦媒","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_8454_annual_report_index","source_mops_twse_8454_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 95 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2354","2354","TWSE","鴻準","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2354_annual_report_index","source_mops_twse_2354_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 96 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2360","2360","TWSE","致茂","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2360_annual_report_index","source_mops_twse_2360_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 97 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2201","2201","TWSE","裕隆","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2201_annual_report_index","source_mops_twse_2201_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 98 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_9914","9914","TWSE","美利達","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_9914_annual_report_index","source_mops_twse_9914_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 99 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"TWSE_2634","2634","TWSE","漢翔","TW_MARKET_CAP_TOP100","medium","official_source_index_registered","2026-07-05","2026-07-05","source_mops_twse_2634_annual_report_index","source_mops_twse_2634_financial_report_index","company_seed+mops_source_index; some manual_seed relationships","varies_by_company","fetch latest annual report and financial report from MOPS/company IR, then extract candidate relationships","Rank 100 in existing TW top100 universe. Refresh universe source against TWSE/Taiwan Index provider before major updates."
"NL_ASML","ASML","Euronext","ASML","GLOBAL_SEEDED_COMPANY","medium","official_source_index_registered","2026-07-05","2026-07-05","source_asml_annual_reports","source_asml_financial_results","company_seed+official_source_index","varies_by_company","download/parse latest annual and quarterly reports, then extract candidate relationships","Official IR source index registered by enrichment workflow."
"KR_005930","005930","KRX","Samsung Electronics","GLOBAL_SEEDED_COMPANY","medium","official_source_index_registered","2026-07-05","2026-07-05","source_samsung_electronics_ir","source_samsung_electronics_financial_statements","company_seed+official_source_index","varies_by_company","download/parse latest annual and quarterly reports, then extract candidate relationships","Official IR source index registered by enrichment workflow."
"KR_000660","000660","KRX","SK Hynix","GLOBAL_SEEDED_COMPANY","medium","official_source_index_registered","2026-07-05","2026-07-05","source_skhynix_ir","source_skhynix_financial_statements","company_seed+official_source_index","varies_by_company","download/parse latest annual and quarterly reports, then extract candidate relationships","Official IR source index registered by enrichment workflow."
